,Tweet,anger,disgust,fear,happiness,like,sadness,surprise
2483,Bagaimana mungkin aku mampu melupakanmu? jika meninggalkanmu adalah hal yang tak pernah ingin kulakukan.,0,0,0,0,0,1,0
3832,"Selamat pagi buat orang orang yang enggak ngerayain tahun baru,  dan selamat tidur buat yang baru mau tidur",0,0,0,1,0,0,0
1704,Saya mencintai diri sendiri apa yang miliki pd tahun 2020. Semangat eplin.. #loveyourself,0,0,0,0,1,0,0
4047,Tuhan tidak perlu dibela karena Dia sudah Maha Segala Nya. Belalah mereka yang diperlakukan tidak adil. #Nuonline,0,0,0,0,0,1,0
2602,selamat malam..met tidur untuk hari besok yang lebih baik... #LESTARI DIGITAL COPIER,0,0,0,1,1,0,0
1334,"itu bukan wisuda deh kayanya, member nct belum ada yang lulus sarjana gasih?",1,0,0,0,0,0,0
3577,Kamulah satu-satunya yang memberikan warna ke hatiku yang kelabu dan suram ini.,0,0,0,0,1,0,0
3615,"Maaf, mungkin aku orang terburuk dari mereka yang pernah singgah di hatimu",0,0,0,0,0,1,0
1413,Selamat memasuki usia dewasa bagi yang lahir di awal milenium ketiga.,0,0,0,1,0,0,0
3889,"Yang hyung paham, kalau hyung sayang kamu....",0,0,0,0,1,0,0
122,"Wkwk, okee semoga nemu orang yang tepat yaaa! *mundur selangkah*",0,0,0,1,0,0,0
3118,"Stay safe mutualan mutualan ku dan yang lain yg rumahnya kena Banjir, semoga airnya cepat surut ",0,0,1,0,0,0,0
3974,Kasihan ya Allah semog rejeki mereka yang kena musibah diganti dengan rejeki berkali2 lipat di tahun ini. Aaamiin  ,0,0,0,0,0,1,0
2696,Semoga saudaraku semua yang sedang mengalami musibah #banjir selalu diberikan perlindungan dan keselamatan,0,0,0,0,0,1,0
2922,Ngga ko!! Aku seneng bgt kalo ada yang suka jbjb :'),0,0,0,1,0,0,1
2626,Selamat 2020 dari aku yang uda nahan ngantuk sampai jam 11.45 pas jam 00.00nya uda pules ketiduran.,0,0,0,1,0,0,0
3273,"Fosil adalah sisa-sisa diawetkan atau jejak hewan, tumbuhan, dan organisme lain dari masa lalu yang jauh.",0,0,0,0,1,0,0
2385,"Apapun yang sudah tercapai kemarin atau akan dicapai besok, semoga hari ini kita bahagia. #resolusi2020",0,0,0,1,0,0,0
489,seneng banget tahun ini dibuka dengan yang manis manis semoga ditutup & diisi dgn yg manis juga ya,0,0,0,1,0,0,0
2616,"Dan karenamu, aku percaya diri untuk jalani hidup yang penuh rintangan ini.",0,0,0,1,1,0,0
2354,Kasihan yang dijakarta dan sekitarnya.. Semoga segera surut banjirnya.. bisa kembali beraktivitas.,0,0,0,0,0,1,0
4093,"Ini padahal nyentil orang yang masih mikir segala bencana itu terjadi akibat azab, lucu2 banget reply-nya hahahaha.",0,0,0,1,0,0,0
1305,Gaes mo nanya ini serius terutama buat yang seangkatan ato kakak² aku mending masuk kedinasan ato kuliah ptn? ,1,0,0,0,0,0,0
4151,"Perbuatan LGBT sendiri ditolak oleh semua agama bahkan dianggap sebagai perbuatan yang menjijikan, tindakan bejat, dan keji",0,1,0,0,0,0,0
1659,"Tersenyumlah, karena bisa jadi dengan senyumanmu banyak orang lain yang ikut tersenyum sama sepertimu.",0,0,0,1,0,0,0
1912,Selalu ber hati-hati kawan yang terkena dampak banjir. Hubungi @BNPB_Indonesia bila keadaan semakin bahaya,0,0,1,0,0,0,0
3665,Semangaattt teman2 kuu yang terkena banjir.. yang sabar yaa semoga cepat surut,0,0,0,0,0,1,0
34,"gue kira orang memperlakukan gue sebagai sosok yang humble,ternyata cuma sosok untuk di bego bego in",1,0,0,0,0,0,0
2664,Untuk memeriahkan datengnya tahun yg baru dan untuk menyemangati supaya lebih baik lagi di tahun yang  baru #SelamatTahunBaru2020,0,0,0,0,1,0,0
1295,Eeh? Gitu doang? Lha kok dia malah jadi yang terkenal gara2 korban2 sepikannya dia,0,0,0,0,0,0,1
42,Buat cowo nih! Jangan tolol juga mau diporotin cewe. Buang aje yang kaya begitu. Hahahaha,0,0,0,1,0,0,0
3660,sama sama dan makasih juga yaa! btw kamu fandomnya apa ajaa? yang pasti sih ujung ya? hehe,0,0,0,1,0,0,0
144,"Resolusi 2020, dapat rezeki yang cukup dan menyempatkan waktu untuk melakukan umroh. Bismillah, aamiin.",0,0,0,1,1,0,0
3092,tahun 2019 diawali kesedihan karna hujan yang turun tanpa henti,0,0,0,0,0,1,0
671,Gila sih yang semalem tu beneran asik bgt duetnya sm mamamoo jg huhuhu nangissss,0,0,0,1,0,0,0
91,Stop bicara #Banjir dengan nada bising. Kasian saudara2 yang terkene. Mereka butuh bantuan bukan yang lain.,0,0,0,0,0,1,0
3638,"Jika engkau suka merendahkan kemungkinan cinta yang dekat, maka engkau akan dilanda LDRisasi cinta.",0,0,0,0,1,0,0
941,Harapan gue semoga tahun ini ada wanita yang setia mendampingi gue aseek,0,0,0,0,1,0,0
1213,alhamdulillah hujan. jadi gaada yang dar der dor lagi,0,0,0,0,1,0,0
2452,Merindukan seseorg tidak menyakitkan. Yang menyakitkan adalah jika kita merindukan seseorg yang tidak merindukan kita.,0,0,0,0,0,1,0
3364,"Happy new year guys , mari mulai awal yang baik tahun ini",0,0,0,1,0,0,0
2358,"Hujan emang bikin adem sih, tapi kasihan juga yang rumahnya sampai banjir gara-gara hujan non-stop :(",0,0,0,0,0,1,0
3407,Kasian yang pada kena banjir. Hari pertama di tahun baru malah ngosek2 lantai :(,0,0,0,0,0,1,0
3825,Ternyata kalo di base yang suka nanya lagu pake suara tuh bener ada di YouTube,0,0,0,0,1,0,0
1985,"Tahun baru hanya sebatas masehi yang berganti, tetap namamu di hati belum terganti...",0,0,0,0,0,1,0
4132,"Iya bang, makanya aku excited ada warkop yang bukak ",0,0,0,1,0,0,0
377,"Aku rela ikut lomba lari keliling dunia inggris, asalkan kamu yang jadi garis finisnya. Teens_Paulina",0,0,0,0,1,0,0
1080,"yang di jkt, apakah masih banjir&hujan guys????",0,0,0,0,0,1,1
2541,Mengawali 2020 dengan menghempaskan bekas2 jerawat yang bikin gw insecure tai!,1,0,0,0,0,0,0
2061,"Betapa indahnya jika setiap detik yang kita habiskan, menjadi berarti bagi orang lain dan diri sendiri.",0,0,0,1,0,0,0
2518,Alhamdulillah nikmatnya menjadi seorang istri. Semoga di tahun 2020 ini bisa menjadi istri yang makin sholehah.,0,0,0,1,0,0,0
1838,"Menyambut tahun baru dengan melakukan dosa besar astaga , semoga dapat hidayah dan dilaknat oleh yang maha kuasa",0,0,0,1,0,0,0
2426,"Happy new year namjoon oppa, semoga semoga dan semoga yang lainnya insyaallah terwujud ditahun ini. Amin",0,0,0,1,0,0,0
3019,“ orang yang paling kubenci didalam hatiku adalah mereka yang menghamburkan uang untuk mempermainkan orang lain” – City Hunter,1,1,0,0,0,0,0
1527,13.02 banjir dimana mana alhamdulillah belum ada yang mengkritik pemerintah,0,0,0,0,0,1,0
3116,"stay safe buat mutualanku yang terkena banjir, semoga banjirnya cepet surut ya ",0,0,0,0,0,1,0
3405,"Ujan hampir seharian, insyaallah aman sob, semoga daerah atas ga ada yang longsor",0,1,0,0,0,0,0
2680,Sedangkan engkau melahirkan ku dalam keadaan suci. Tapi kenapa hidup harus bergelut dngan yang haram.,0,0,0,0,0,1,0
1236,Semoga hujan yang turun menjadi rahmat kang. Bukan justru menjadi musibah bagi kita semua. Aamiin Yaa Allah,0,0,1,0,0,0,0
407,Jangan menuntut ingin dicintai apa adanya jika kamu masih memberi syarat kepada seseorang yang mencintaimu.,0,0,0,0,1,0,0
3679,Selamat bobo! Semoga nanti pagi dispatch ngeluarin fakta yang bikin aku wow wow ya.,0,0,0,1,0,0,0
2271,Saat kau gagal dan ingin menyerah itu adalah permulaan yang sesungguh nya - Onizuka (GTO s2) #QuotesJDoramaGTO,0,0,0,0,0,1,0
882,Hindari mengaplikasikan trend yg berlebihan ke diri kalian. Karena kalian terkesan tidak memiliki penampilan yang unik & khas.,0,1,0,0,0,0,0
1944,"Makanya, mana aku belom konsul lagi, revisi aja belom, masih banyak yang bingung, gimana dungg",0,0,0,0,0,1,0
1802,Selamat Tahun Baru 2020. Berusaha. Berdoa. Tawakkal. Menjadi yang terbaik untuk manfaat dunia dan akhirat,0,0,0,1,1,0,0
2458,"Kamu adalah kehadiran yang tak terduga, tak di harapkan, namun terasa benar.",0,1,0,0,0,0,1
1537,"tahun 1999-2019 itu hanya pemanasan, 2020 adalah tahun yang sesungguhnya. semangat!!!!",0,0,0,1,0,0,0
795,Cinta yang jauh dan jarang bertemu akan digantikan oleh cinta yang dekat dan akrab.,0,0,0,0,0,1,0
304,Jangan menyerah pada cinta karena selalu ada seseorang yang mencintaimu. Bahkan jika itu bukan orang yang kamu harapkan.,0,0,0,0,1,0,0
756,"menutup halaman terakhir dari kisah yang begitu banyak. terimakasih 2019, kamu benar benar berkesan.",0,0,0,1,0,0,0
4036,"Yang rumahnya di Jakarta dan sekitarnya, daerah yang terkena banjir stay safe ya. Semoga cepat surut banjirnya",0,0,0,0,0,1,0
2568,"Ini kayaknya bakalan hujan sampai sore, kasian yang udah planning jalan-jalan jadi batal deh:(",0,0,0,0,0,1,0
591,"2019. terima kasih atas kebahagiaan yang luar biasa ini, tetap menjadi orang yang sekarang saya kenal .",0,0,0,1,0,0,0
1018,"Semoga ditahun ini lebih baik ditahun sebelumnya, lebih rajin belajar, dan jadi orang yang lebih baik",0,0,0,1,0,0,0
2357,Alhamdulillah. Permulaan tahun baru yang positif. Gaji naik ,0,0,0,1,0,0,0
3204,Semoga 2020 aka smt 4 gaakan Ada dosen yang kayak bunda rossa. Ever. Again.,0,0,0,1,0,0,0
191,"Semakin sulit mencari rumah yang siap anti banjir, daerah yg ga diprediksi kena banjir aja bisa kena",0,0,0,0,0,1,0
4002,Semoga teman2 yang rumah / lingkungannya dilanda banjir cepat surut & dijauhkan dari hal2 yg gak di inginkan ya...,0,0,0,0,0,1,0
2405,Liat2 berita banjir Jakarta jadi serem sendiri. Semoga mereka yang terjebak banjir bisa segera dievakuasi,0,0,1,0,0,0,0
1793,"yang kebanjiran, moga tetep santuy, tetep bahagia menjalani hari, dan dilancarkan segala ibadahnya ",0,0,0,0,0,1,0
74,Semoga tweetku membantu temanku ini mencari cewek yang sholehah aminn :),0,0,0,1,0,0,0
1389,"tahun sudah berganti, waktunya buat thread harian yang baru juga. Biar keren aja gitu wkwkwk",0,0,0,1,0,0,0
1629,"klo iya, kenapa menyalahkan pemimpinnya sedangkan yang membuang sampah sembarangan adalah masyarakat nya sendiri?",1,0,0,0,0,0,0
2728,Panjang umur myday yang ngadain giveaway awal tahun! Gokil bener sob ga ngerti lagi pada baik2 anak fandom ini ,0,0,0,1,0,0,0
913,"Selalu mengeluh dengan banjir , tetapi masih saja banyak yang membuang sampah sana sini. Dasar Manusia!",0,1,0,0,0,0,0
301,Terimakasih 2019 yang telah memberi banyak kenangan di dalam nya :,0,0,0,1,0,0,0
1832,"2019, terimakasih untuk hari-hari ambyar yang sudah berlalu. Jakarta",0,0,0,1,0,0,0
431,Gue suka nya yang coklat nder dan itu enak bangetttttt,0,0,0,0,1,0,0
1444,Kalo banjir gini enakan jaman dulu. Tinggal nyalahin Bogor. Ga ada yang lain,0,0,1,0,0,0,0
819,2020 semoga gak ada yang minta company profile dalam format PDF padahal udah ada website perusahaan. Amin.,0,0,0,1,0,0,0
1996,"saya tidak kecil, putih, mungil dan lucu seperti dia yang kamu perhatikan.",0,0,0,0,0,1,0
2605,"Setau saya yang dikasih air tuh hewan peliharaan ya mba bukan handphone,,,,",0,1,0,0,0,0,0
2266,OIYA HAPPY NEW YEAR GUYS. Semoga apa yang belum tercapai ditahun sebelumnya tercapai di tahun baru ini,0,0,0,1,0,0,0
3023,"Bunaaaa happy new year too, tahan2 yang menghadapi kami semua! Semangat selalu.",0,0,0,1,0,0,0
823,"Ini tuh semacam orang Indonesia beragama dan percaya tuhan, tapi yang disembah agamanya bukan tuhannya",1,0,0,0,0,0,0
1560,"Sudah sudah, yang penting gubernur sekarang takutnya sama ormas, bukan sama janji kampanye nya dulu...",0,0,0,1,0,0,0
3988,2020 diawali dengan beres2 rumah yang kena banjir :) have a nice day semuah,0,0,0,1,0,0,0
1500,Terimakasih atas kesedihan dan kebagiaan yang terjadi dalam 2019. Hello 2020 iam ready for ....,0,0,0,1,0,0,0
279,Selamat datang 2020. Semangat untuk menata hati dan hidup yang lebih baik! 2019 bye bye,0,0,0,1,0,0,0
1484,Tak ada yang bisa ku lakukan selain melihat dan membuatmu bahagia.,0,0,0,0,1,0,0
3657,200101 buanjir + revisian yang tak kunjung kelar + belom belajar kedkel samsek pdhl jumat ujian,0,0,1,0,0,0,0
2691,"buat teman-teman yang daerahnya terkena banjir stay safe ya, di bikini bottom juga banjir nya belum surut-surut",0,0,1,0,0,1,0
2380,Bedane apa sama pecel madiun yang ada di jogja?!?!?!,0,0,0,0,0,0,1
2382,mirip gak sama video minwon yang lewat tl????? bah wayne sama mingyu satu vibe,1,0,0,0,0,0,0
1031,2020 --> semoga ditahun ini diberi rasa syukur yang luar biasa hingga lupa rasanya berkeluh kesah,0,0,0,1,0,0,0
2632,we never know. kan mak mak okno selalu ajar masak mesti secukup rasa... apa yang cukup..,1,0,0,0,0,0,0
1346,"Stay Safe teman teman yang terkena banjir, semoga selalu dilindungi oleh-NYA",0,0,0,0,0,0,1
2534,sedih sih liat musibah di sana. tapi santuy nya mereka itu yang bikin ngakak awokwokwokwok,0,0,0,0,0,1,0
3193,Memang togog gak ada otak.. para cebong sialan.. orang air kiriman kok.. yang di salahin gluebenernya.. gak ada otak kelen,1,0,0,0,0,0,0
2811,Yang ke-6 malah favorit aku nder  dia kayak menjelaskan semua teka-teki yang ada di film2 sebelumnya,0,0,0,1,1,0,0
3337,semangat yang rumahnya banjir! aku doain cepet surut ya,0,0,0,0,0,1,0
3294,"Kebetulan aku lagi pengen banget cobain lipstick nya BLP yang ""Beauty Matte Lip Cream - shade Mapple Waffle""",0,0,0,0,1,0,0
1329,yaampun banjir dimana2 ya  stay safe kalian yang kena banjir!!,0,0,0,0,0,1,0
1763,"2020 cuma pengen hidup sehat, rezeki yang banyak, berkah dan bermanfaat.",0,0,0,1,0,0,0
602,"Alhamdullillah ditahun 2k19 sudah banyak target” yang tercapai, dan semoga di 2k20 dimaksimalkan lagi pencapaiannya Amin",0,0,0,1,0,0,0
3219,"Selamat tahun baru Iska, terima kasih kembali dan doa yang sama untukmu kembali. ",0,0,0,0,1,0,0
3572,"buat yang kena banjir, stay safe ya teman teman!!",0,0,0,0,0,1,0
183,"Amiin terima kasih banyaak, Teh Ichie! Semoga bisa menjadi diri yang lebih baik di 2020",0,0,0,1,0,0,0
2250,"Bahagialah bagi orang yang mengerti akan arti cinta, Karena Cinta itu akan memberikan warna bagi kehidupannya""",0,0,0,1,0,0,0
902,"banyak hal bahagia yang bikin bersyukur yang jelas ga bisa disebutin satu satu, intinya saya bersyukur bertahan hingga sekarang",0,0,0,1,0,0,0
3198,SAMPE!!!!!! Tapi untung ada kakak gue yang meyelamatkan yang masih bisa di selamatkan,0,0,0,1,0,0,0
3731,Gasukaa baunya minyak uruut. Gaenak banget ini siapa si yang make???  ,0,1,0,0,0,0,0
3432,Semoga tahun ini ada kabar baik buat aku dan tmn tmn yang mau masuk kuliah. Aamiin,0,0,0,1,0,0,0
1489,"Aku suka banget blackpink tapi non-kopi, kaĺo kopi paling enak menurutku yang rum.",0,0,0,0,1,0,0
3713,"2020 diawali dengan, rinduuu sama orang yang udah ilang(:",0,0,0,0,0,1,0
3442,2020 jadi aku yang lebih baik. lulus. dapet kerja,0,0,0,1,0,0,0
2539,"tak ada seorang pun yang mampu mengalahkan Allah, subhanaAllah",0,0,0,0,1,0,0
2633,"Semoga selalu ada hal hal baik yang menyertai, hari ini maupun hari hari setelahnya.",0,0,0,1,0,0,0
2208,"Jika kehidupan membuat diri menangis, ingat ada ribuan kenangan indah yang membuat kita tersenyum",0,0,0,0,0,1,0
806,Semoga ditahun 2020 tidak ada yang memberi harapan palsu pada diri kalian ,0,0,0,0,0,1,0
661,"“Mungkin kamu bukanlah orang yang selalu benar, karena kesalahanpun adalah hal yang cukup waja"".",0,0,0,0,1,0,0
3515,Semoga jadi tahun baru yang lebih baik dan less lonely ,0,0,0,1,0,0,0
961,"""Aku melukis wanita hanya wanita yang aku cinta""",0,0,0,0,1,0,0
1708,"Berita gembira lah. Walaupun aku takde idea benda apa yang gembira, nak ucap tahniah jugak ",0,0,0,1,0,0,0
1825,"Terima kasih 2019, Tahun yang baru selalu punya harapan sendiri mari berteman baik dengan segala cinta dan bahagia.",0,0,0,1,1,0,0
827,"happy new year, kak minju! semoga yang disemogakan bisa tercapai!",0,0,0,1,0,0,0
2665,Taun 2020 semoga tidak mencintai orang yang tidak bisa miliki aku :),0,0,0,0,0,1,0
3562,"Done, hbd ya... Semoga apa yang diinginkan cepat terwujud amin.. wml",0,0,0,1,0,0,0
2716,stay safe and stay strong buat yang terkena musibah banjir ,0,0,1,0,0,1,0
2833,Hari pertama di 2020 dipake buat ga ngapa2in. Sungguh awal yang sia-sia.,0,0,0,0,0,1,0
2268,"bukan tempatnya yang bikin nyaman, melainkan orangorangnya HAHAH jiji ga lo",0,0,0,0,1,0,0
739,"Selamat Tahun Baru mbak Julia, semoga Tuhan berkenan memberikan yang terbaik ditahun yang baru. Tuhan Memberkati",0,0,0,1,0,0,0
3751,"Teruntuk kalian yang kemarin berdoa semoga malem tahun baru hujan. Makasih banyak, hujannya awet bat ampe banjir.",0,0,0,1,0,0,0
3542,"renaJKT48 denniserfindo JABODETABEK_ hanya satu hal yang harus kamu lakukan, coba lagi!!!!",0,0,0,1,0,0,0
1591,"Selamat tahun Baru Romo &Kel, semoga di tahun yang baru menjadi lebih baik dari tahun sebelumnya",0,0,0,1,0,0,0
386,"Selamat malam kamu, iyaa kamu yang jauh disana. Jaga mata, jaga hati, jaga perasaan. Akusayangkamu",0,0,0,0,1,0,0
3826,inget waktu aku nangis kamu yang setia ngelapin air mata aku :') #flasback,0,0,0,0,1,0,0
537,Semoga tahun ini bisa menjadi sosok orang yang lebih berguna,0,0,0,1,0,0,0
680,"Cewek yang cantik saat tampil sederhana itu yang patut dibilang cantik.. Sederhana aja cantik, apalagi istimewa..",0,0,0,0,1,0,0
650,Belum cukupkah teguran dan ujian yang Alloh berikan kepada kita selama ini???,1,0,0,0,0,0,0
3994,"Hai, LPDPrens. Semoga terwujud apa yang menjadi cita-cita kamu ya. Semangat dan sukses selalu. :)",0,0,0,1,0,0,0
1833,"emang aneh, burger king tuh gua makan yang isi ayam doang.",0,0,0,0,0,0,1
382,Tahun ini semoga bisa lebih baik dan apa yang terbaik bisa tercapai aamiin,0,0,0,1,0,0,0
512,"thankyou 2019 , bener2 banyak berkat yang tidak terduga yang Tuhan berikan (:",0,0,0,1,0,0,0
2913,"Freak bgt ga si, u benci sama orang yang ganggu hidup u aja enggak",0,1,0,0,0,0,0
1620,mutualku yang di area jabodetabek stay safe ya!!,0,0,0,0,0,1,0
663,"Selamat tahun baru! Semoga segala apa yang masih mengganjal di dalam hati dapat pudar dengan sendirinya :"")",0,0,0,1,0,0,0
2156,"Itu gimana ya yang pada mobilnya kena air. Sedih deh liatnya, sabar ya...",0,0,0,0,0,1,0
227,Terimkasih 2019 atas segala perasaan yang tak pernah terbalas dan selamat datang 2020 semoga kutemukan hati yang utuh.,0,0,0,1,0,0,0
1908,"Buat yang besok sampe februari masih libur dan gatau harus ngapain, semangat ya!!",0,0,0,1,0,0,0
1836,cuma videonya cheol yang ada suaranya :((((( TAMBAH KANGENNNNN:(((((,0,0,0,0,0,1,0
2560,Happy new year mutualku yang baca tweet ini. Semoga taun ini semuanya dilancarkan ya ,0,0,0,1,0,0,0
1173,"Terima kasih untuk tahun 2019, yang selalu mengajarkan saya dari datang dan perginya seorang manusia.",0,0,0,1,0,0,0
1936,"semangat 2020 mas kelinci paskah, semoga tahun ini menjadi tahun yang terbaik",0,0,0,1,0,0,0
975,Nanti setelah jaga base main sama saya ya. Semoga tahun 2020 chia jadi pribadi yang lebih baik lagi.,0,0,0,1,0,0,0
1494,ada beberapa tempat yang banjir sayangku:) sabar ya,0,0,0,0,0,1,0
2042,Terharuuu banyak yang nunggu2 kehadiran kita huhu. Semangat gaiss!!! @VODCAZTEAMS,0,0,0,1,0,0,0
3371,Siiip lah.... perjuangan yg melelahkan tapi berakhir dengan Hasil yang Memuaskan..... Alhamdulillah......,0,0,0,1,0,0,0
2224,"Pembenci itu sangat pemilih, mereka hanya membenci orang yang hidupnya lebih baik daripada hidup mereka.",0,1,0,0,0,0,0
421,"Jangan pernah berfikir tidak akan pernah bisa mendaptkan dia, meraih cita-cita,dan segala hal yang kau inginkan.",0,0,0,0,1,0,0
1204,"twice jangan dating sama bg dari sm ya, fansnya banyak yang bacot dan ngerasa oppanya palig superior soalnya",0,1,0,0,0,0,0
708,"Dor! mau nanya dong, ada yang pernah beli iphone di ecommerce gaa? drop tokonya dong yang terpercaya",0,0,0,0,0,0,1
3620,"Ah, itumah sejenis pemuja rahasia yang dibawain mas Dutha. Na na na na na na na~",0,0,0,1,1,0,0
2750,Benci la kenapa time matriks dengan time dekat U ni kena hadap orang yang sama suka buat bising?,1,0,0,0,0,0,0
1027,"Untuk semua moment yang tlah mengisi hidup saya di tahun 2019,terima kasih.",0,0,0,1,0,0,0
1573,terimakasih waktu sudah membantu aku melupakannya dan kenangan yang sangat menyakitkan buat aku..,0,0,0,1,1,0,0
2251,bangsul? awal taun 2020 udh ada aja nih yang ngomngin jk?,1,0,0,0,0,0,1
1228,Cinta yang tulus adalah ketika kamu tahu hatimu tersakiti sulit bagimu untuk melepaskan namanya dari dalam hati,0,0,0,0,1,0,0
2926,Terimakasih atas luka yang kau beri untuk menyambut awal tahun ku :),0,0,0,0,0,1,0
2656,"Selamat pagi Januari, selamat mengerjakan tugas kampus yang melelahkan #NgeluhPertama2020",0,0,0,1,0,0,0
2521,"Alhamdulillah ngga, Dit. Stay safe untu teman-teman yang kebanjiran.",0,0,0,0,0,1,0
2848,Semoga 2020 bisa menghilangkan trauma yang kadang-kadang masih membekas. Semoga tidak ada lagi orang yang menambah luka batin ini..,0,0,0,0,0,1,0
289,Happy new year semoga apa yang di inginkan di tahun ini tercapai,0,0,0,1,0,0,0
3375,bukannn!! hahahaha itu peliharaan ku yang menggantung dan menempel di tembok tembok aja teh,0,0,0,1,0,0,1
2828,"Keren gitu liat orang orang yang pacenya cepet. Huhuhu. Tapi gapapaa, semangat aja dulu",0,0,0,1,0,0,0
3154,semoga yang kebanjiran cepet dievakuasi deh huhuhu ga tega liatnya:(,0,0,0,0,0,1,0
2980,Selamat pagi my super friends! Semoga kebahagiaan Anda indah dan sepanjang usia Anda yang panjang dan sehat. Aamiin,0,0,0,1,0,0,0
1292,"Jadilah pribadi baik, yang menghindari keadaan untuk diperlakukan dengan tidak baik...#BOER",0,0,1,0,0,0,0
